product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,nutrition-score-fr,nova-group,fruits-vegetables-nuts-estimate-from-ingredients_100g
4056489620860,Crunchy Peanut Butter,Maribel,,2510.0,12.1,5.8,47.9,6.6,27.0,9.1,0.01,0.004,-8.0,1.0,100.0
5060367181281,Smooth Almond Butter,Pip & Nut,577.0,,5.9,5.1,52.3,4.1,20.9,10.9,0.4,0.16,-9.0,3.0,0.0
5059697736582,Growers Harvest Tomato Purée,,84.0,,14.08,14.08,0.38,0.1,4.78,3.18,0.48,0.192,3.0,1.0,75.0
8410261775098,Mélanges de fruits,Rostoy Selección,53.0,224.0,12.8,12.8,0.0,0.0,0.3,,0.01,0.004,8.0,4.0,99.2897727272727
01268423,Italian Chopped Tomatoes in tomato juice,by sainsbury's,24.0,101.0,3.5,3.5,0.5,0.1,1.2,0.9,0.07,0.028,-4.0,1.0,91.25
6111248360109,Ain Soltan,,,,,,,,,,10.0,4.0,0.0,1.0,
5391528180073,Oven Baked Sweet Potato Fries,Strong Roots,154.0,,22.0,13.0,5.5,0.5,2.2,4.3,0.23,0.092,3.0,3.0,3.21428571428571
5010044003955,Soft Tiger Bloomer,Warburtons,251.0,1054.0,46.2,3.0,2.4,0.5,10.1,2.0,0.98,0.392,3.0,4.0,1.45089285714286
6111242109391,Crème cuisson,Jaouda,216.0,,4.5,0.0,18.0,12.5,9.0,,0.0,0.0,13.0,3.0,0.0
6111265980250,,,522.0,,71.8,71.7,25.5,,1.31,,0.2675,0.107,,,
7613035239562,Nesquik,Nestlé,70.0,296.0,9.8,9.5,1.8,1.1,3.6,0.4,0.14,0.056,8.0,4.0,0.0
7613034916891,,"Nestlé, Nesquik",386.0,1634.0,78.9,75.1,3.6,1.6,5.1,7.7,0.41,0.164,9.0,4.0,0.0
3045320517101,Compote de pomme allégée,Andros,63.0,,14.0,14.0,0.2,0.0,0.3,1.9,0.0,0.0,-2.0,3.0,95.0
3033491147067,Activia bifidus nature 125g x 4,"Activia, Activia yoghurt nature, Danone",62.0,258.0,4.4,4.4,3.4,2.2,3.4,,0.12,0.048,2.0,1.0,0.0
20403027,Thon entier au naturel,Nixe,116.0,,0.0,0.0,1.3,0.4,26.0,,0.4725,0.189,-4.0,3.0,0.0
3155251205388,Crème légère semi épaisse 18%,Bridélice,194.0,802.0,5.7,3.8,18.0,12.0,2.3,,0.3,0.12,15.0,4.0,0.0
3036811363147,PurSoup' Velouté de 10 légumes,liebig,106.0,445.0,13.0,3.3,4.8,1.5,1.8,2.0,1.7,0.68,3.0,4.0,44.0
8076809517706,Baiocchi nocciola snack mb,"Barilla, Mulino Bianco",510.0,2133.0,59.0,23.0,26.0,5.0,8.0,4.0,0.6,0.24,17.0,4.0,7.1
8711200548033,Amora Mayonnaise De Dijon Flacon Souple 235g,"Amora, Unilever",648.0,2711.0,1.6,1.5,70.0,5.6,1.2,0.5,1.8,0.72,9.0,4.0,44.8
5449000058560,Bebida isotónica limón,"Coca-Cola,Aquarius",18.0,77.0,4.4,4.4,0.0,0.0,0.0,,0.05,0.02,8.0,4.0,0.0
5202390020407,Greek White,Violife,305.0,1276.0,11.0,0.0,29.0,26.0,0.0,,1700.0,680.0,21.0,4.0,0.85
4056489232872,Cacau em pó,"Belbake Lidl, Belbake",389.0,1609.0,10.0,0.9,21.9,13.9,23.3,29.1,0.03,0.012,,1.0,0.0
5000168001210,McVities Rich Tea Biscuits,McVitie's,460.0,,71.1,18.6,15.7,7.4,7.2,3.0,0.7975,0.319,20.0,4.0,0.0
5000127163096,SPECIAL K The Original,Kellogg's,392.0,,84.0,15.0,1.3,0.3,8.0,6.0,2.1,0.84,15.0,3.0,0.0
5060406080223,Oat M*lk,minor figures,93.0,,13.7,6.5,4.0,0.4,0.5,,0.2075,0.083,5.0,4.0,5.0
4056489018636,,Snack Day,297.0,1251.0,43.0,2.0,7.5,1.8,12.0,4.8,1.0,0.4,2.0,4.0,7.5
5060336505247,Branston Pickle Small Chunk,"Cross & Blackwell, King British",159.0,,35.0,29.0,0.8,0.3,0.6,1.7,3.9,1.56,27.0,4.0,56.1977163461539
5010003052949,Best of Both Bread,Hovis,91.0,383.0,16.3,1.1,0.6,0.1,3.8,2.2,0.36,0.144,0.0,4.0,0.15865384615384
0013764027138,21 Whole Grains and Seeds Thin-Sliced Organic Bread,Dave's Killer Bread,60.0,251.0,14.0,3.0,1.0,0.0,3.0,3.0,262.5,105.0,0.0,4.0,0.0
5060853640124,Super Berry Granola,Bio & Me,382.0,1597.0,50.0,9.7,12.0,1.7,11.0,15.0,0.04,0.016,-2.0,4.0,30.0
20522612,Tomato Purée,Baresa,94.0,,17.0,17.0,0.25,0.0,4.5,2.2,0.0975,0.039,2.0,1.0,75.0
6111021014205,Confiture de fraise,,255.0,,63.0,62.0,0.0,0.0,0.0,,0.0,0.0,16.0,4.0,66.6666666666667
5000246728787,Yeo Valley Salted Butter,Yeo Valley,745.0,3062.0,0.6,0.6,82.0,52.0,0.6,,1.5,0.6,26.0,2.0,0.0
5060337222174,biotiful gut health kefir protues,Biotiful,165.0,,8.8,8.8,1.0,0.5,30.0,,0.245,0.098,2.0,,0.0
4056489710592,Soft Pitted Dates,Alesto,288.0,1218.0,65.2,52.7,0.2,0.1,2.5,7.5,0.19,0.076,11.0,3.0,75.0
5060202390359,White tiger bloomer,Black Sheep Craft Bakery,168.0,,27.5,2.2,4.0,0.5,4.6,1.8,,,,4.0,11.8421052631579
0016843697017,Peanut butter,,160.0,,6.0,1.0,14.0,2.0,7.0,,0.175,0.07,-1.0,,
6111259344181,Crunchy original,Be,530.0,2217.0,51.95,34.13,32.87,15.99,6.73,1.2,0.13,0.052,26.0,4.0,0.0
00458061,Wheat and Rye Soughdough Half Bloomer,Sainsburys,249.0,,44.9,1.6,2.6,0.4,9.0,5.0,0.0024,0.00096,-2.0,4.0,1.5
8402001009648,María 100% Integral,"Hacendado, Siro",410.0,1725.0,66.0,20.0,10.0,1.0,8.7,11.0,1.4,0.56,11.0,4.0,0.0
6111029000491,النمر,,20.0,,5.0,,0.0,,0.0,,0.0,0.0,20.0,3.0,0.0
3175681037885,Tartines Craquantes Multi-Céréales,Céréal bio,377.0,1599.0,78.0,2.8,2.3,0.3,9.9,2.5,0.32,0.128,1.0,3.0,0.0
3123349011227,1L PUR JUS ORANGE JOKER NEW,Joker,41.0,172.0,9.0,8.5,0.0,0.0,0.8,0.0,0.0,0.0,4.0,1.0,100.0
3523230029681,Sainte-Maure,Soignon,291.0,1208.0,1.0,1.0,23.0,16.0,20.0,0.0,1.5,0.6,13.0,3.0,0.0
7613035272903,Ricoré Original Café & Chicorée,Nestlé,141.0,575.0,7.7,7.7,0.4,0.09,3.0,48.7,0.15,0.06,,4.0,63.0
3600900021050,Tipiak Graine Parfumé,Tipiak,231.0,,45.0,2.1,1.8,0.3,8.2,3.3,0.935,0.374,3.0,4.0,0.0
3178050000725,Huile d'Olive Vierge Extra,Puget,900.0,3700.0,0.0,0.0,100.0,15.0,0.0,,0.0,0.0,0.0,2.0,100.0
3265479432005,Huile d'olive vierge extra - Bio,Puget,900.0,3700.0,0.0,0.0,100.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0
8711327373105,Ванилов сладолед с парчета бисквити с шоколадов чипс и шоколадови парчета,Ben & Jerry's,273.0,1145.0,31.0,25.0,15.0,9.2,4.1,0.7,0.17,0.068,19.0,4.0,0.0
16756168,Chocolat au lait feuilleté caramel,Poulain,,,,,,,,,,,,4.0,11.4375
8410376010701,Galletas Gullón sin azúcares,Gullón,408.0,,75.0,0.5,11.0,1.3,7.0,4.5,1.0,0.4,6.0,4.0,0.0
3067140036303,Chicoree liquide 250 ml,Leroux,238.0,,53.0,35.0,0.6,0.1,2.4,3.0,0.14,0.056,,1.0,100.0
5411188115533,soya Vanille,Alpro,57.0,240.0,6.7,6.7,1.8,0.3,3.0,0.5,0.14,0.056,3.0,4.0,8.58125
3497917002451,Chips de Sarrasin au Sel de Guerande,Brets,567.0,2359.0,45.0,0.6,38.0,3.1,8.9,4.6,1.1,0.44,0.0,3.0,0.0
3061990143372,"BN - Strawberry Cookies, 285g (10oz)",BN,398.0,1681.0,75.0,32.0,8.4,3.7,5.3,2.5,0.48,0.192,19.0,4.0,1.25
3124480195326,PET 1.2L MAYTEA MENTHE,May Tea,14.0,59.0,3.3,3.3,0.0,0.0,0.0,0.0,0.03,0.012,3.0,4.0,0.0
3228020232028,le Brie,Président,347.0,1436.0,0.5,0.5,31.0,22.0,17.0,,1.2,0.48,13.0,3.0,0.0
6130760003769,L'ben,Soummam,40.13,168.46,3.62,0.0,1.65,1.13,2.7,0.0,0.07,0.028,-1.0,,0.0
3327272107266,Menguy's Beurre de cacahuètes crunchy,Menguy's,629.0,2607.0,12.0,8.5,52.0,9.3,25.0,6.7,0.73,0.292,5.0,3.0,87.0
8480000233653,Anacardo natural,Hacendado,604.0,2506.0,22.6,7.7,48.2,8.2,21.9,3.6,0.0,0.0,-2.0,1.0,100.0
9352042000298,Vegemite,"Sainsbury's, Sainsburys Taste the Difference Taste the difference",174.0,729.0,11.1,2.4,0.9,0.1,25.9,8.4,8.39,3.356,17.0,4.0,0.0
06163826,Complet au sarrasin,Gerblé,224.0,,33.0,4.2,3.6,0.5,7.5,15.0,1.1,0.44,0.0,4.0,0.0
5057373748423,Black Beans in Water,Tesco,110.0,462.0,15.1,0.5,0.6,0.1,7.5,7.1,0.01,0.004,-7.0,4.0,80.0
5000232901422,Batchelors : Mushy Original,Batchelors,88.0,,13.1,1.4,0.4,0.2,5.9,3.9,0.45,0.18,3.0,4.0,98.8039521580863
5014067153833,Strawberry Bio Live Yoghurt,Yeo Valley,98.0,,10.9,10.7,4.0,2.8,4.5,,0.1575,0.063,5.0,4.0,9.89999999999998
5018297002008,Wholemeal Bagels,New York Bakery Co.,252.0,1055.0,44.9,6.4,1.9,0.3,10.7,6.2,0.78,0.312,0.0,4.0,3.2
5050974504139,Rosemary & Sea Salt Thins,Ryvita,27.02,,4.802,0.2,0.3003,0.06,0.903,0.6,0.117425,0.04697,7.0,4.0,3.0
5000328015927,Oven Baked Sea Salt Crisps,Walkers,96.0,,16.0,1.2,2.79994,0.3,1.29998,1.4,,,,4.0,11.1111111111111
00282123,Authentic Greek Yoghurt,Taste The Difference,137.0,,4.1,3.2,10.7,7.4,6.0,0.2,0.1075,0.043,6.0,1.0,0.0
4088600179131,Coconut milk,"Aldi, Asia Specialities",171.0,,3.3,2.0,16.9,14.6,1.1,0.4,0.0,0.0,11.0,4.0,56.0
5060198640360,Pizza Base with Tomato Sauce,Crosta & mollica,227.0,950.0,41.0,4.2,3.4,0.57,7.0,3.0,1.2,0.48,6.0,3.0,27.5
5000354909924,bisto,Bisto,6.0,27.0,1.6,0.5,0.5,0.1,0.5,0.5,0.62,0.248,6.0,4.0,0.0
5000328024240,Snack a Jacks Zingy Salt & Vinegar 117g,SnackaJacks,43.0,,8.2,0.1,0.6,0.1,0.9,0.4,0.14,0.056,10.0,4.0,0.0
00938112,Intense Dark Chocolate 85% Cocoa Solids,Marks & Spencer,632.0,,25.4,17.2,52.6,32.0,9.1,10.2,0.0,0.0,17.0,3.0,0.0
4088600003610,CIABATTA ROLLS,Aldi,267.0,,49.4,2.8,2.4,0.5,10.4,3.2,0.62,0.248,1.0,3.0,3.0
8719200265455,Natural Ingredients Buttery,Flora,677.0,2784.0,0.5,0.5,75.0,28.0,0.5,0.0,1.3,0.52,19.0,4.0,25.0
4056489000563,Ketchup,Batts,99.0,420.0,21.6,19.3,0.1,0.0,1.2,1.2,1.0325,0.413,11.0,4.0,27.0
3228857000869,100% mie,Harrys,266.0,1122.0,48.0,7.7,4.2,0.4,7.0,4.0,1.1,0.44,7.0,4.0,4.40000000000003
3017760038331,La Barquette (chocolat),LU,489.0,2050.0,62.0,47.0,23.0,2.9,6.5,2.6,0.34,0.136,22.0,4.0,22.5
20023775,Taboulé à l’orientale,Saladinettes,183.0,766.0,25.0,5.4,6.7,0.8,4.5,2.1,0.9,0.36,6.0,3.0,45.75
7613036092487,Le Classique Soja et Blé,"Nestlé, Garden gourmet",191.0,798.0,4.0,3.2,8.7,0.7,21.0,6.4,1.3,0.52,-3.0,4.0,19.875
3068320118420,Bulles de fruits Pamplemousse Touche de citron,Badoit,21.0,89.0,4.9,4.9,0.5,0.0,0.5,0.5,0.06,0.024,4.0,4.0,8.825
20163402,Tomaten passiert,Baresa,25.0,148.0,3.8,3.8,0.2,0.1,1.6,1.0,0.39,0.156,-3.0,3.0,99.7
8722700125174,Amora Sauce Burger 260g,Amora,240.0,1004.0,11.0,6.9,21.0,1.7,1.1,0.6,1.3,0.52,11.0,4.0,29.170405069987
3124480186676,Oasis tropical,"Oasis,Oasis Tropical",28.0,,6.6,6.6,0.0,0.0,0.1,,0.03,0.012,7.0,4.0,12.0
3571492210019,BRANDADE DE MORUE,Briau,156.0,,10.1,0.3,9.6,0.9,7.2,,0.8,0.32,2.0,4.0,5.72916666666667
3014680009175,Bonbon à la Sève de Pin,"La Vosgienne, Mondelez",390.0,1651.0,97.5,74.0,0.0,0.0,0.1,0.0,0.0,0.0,19.0,4.0,0.0
5050083535079,Céréales Trésor Kellogg's Chocolat Noisettes - 1kg,Kellogg's,456.0,1838.0,69.0,26.0,14.0,3.5,7.0,3.5,1.1,0.44,19.0,4.0,2.58333333333333
3046920042932,Création Rocher Noir,Lindt,564.0,2348.0,48.0,44.0,37.0,18.0,6.6,,0.08,0.032,29.0,4.0,8.66666666666667
8410109115543,100% cacao puro natural,VALOR,339.0,1412.0,17.0,1.0,11.0,6.9,25.0,34.0,0.05,0.02,,1.0,0.0
8410376026979,Digestive Muesli,Gullón,462.0,1934.0,64.0,21.0,18.0,2.0,7.5,7.0,0.7,0.28,11.0,4.0,7.06944444444444
4000339035229,Philadelphia 200g,"Mondelez, Mondelēz International, Philadelphia, Philadelphia - Mondelēz International",226.0,,4.3,4.3,21.0,,5.4,0.2,0.7375,0.295,,4.0,0.0
3760049798876,10 Pains au lait frais sans sucres ajoutés 350g,la boulangère,324.0,1363.0,47.0,4.6,10.0,2.1,10.0,3.0,0.82,0.328,11.0,4.0,3.376171875
3168930167983,Pomme de terre nature,"Lay's, Lays",540.0,2250.0,54.0,0.5,35.0,3.7,6.2,3.9,1.1,0.44,13.0,3.0,5.62083333333333
5411188079996,Soya Wholebean Unsweetened Drink U.H.T.,Alpro,33.0,138.0,0.0,0.0,1.8,0.3,3.3,0.6,0.0875,0.035,-5.0,4.0,8.7
8002210500204,Filippo Berio Extra Virgin Olive Oil imp,Filippo Berio,822.0,3378.0,0.0,0.0,91.3,13.9,0.0,,0.0,0.0,0.0,2.0,100.0
8712566133987,Wholegrain Mustard,Maille,176.0,731.0,9.4,6.0,10.0,0.4,6.9,0.0,5.2,2.08,23.0,4.0,0.0
6413300018042,Protein strawberry,Arla,144.0,,13.2,12.6,0.4,0.2,20.0,,0.235,0.094,-3.0,4.0,22.25
4088600107806,Scottish Rough Oatcakes,Savour Bakes,447.0,1873.0,58.0,1.4,17.0,6.9,10.0,7.6,1.4,0.56,12.0,3.0,0.0
5011476102223,Shredded Wheat,Nestlé,387.0,,68.0,15.0,5.4,1.2,12.0,9.8,0.04,0.016,0.0,4.0,9.5
5010044009650,Wholemeal Loaf,Warburtons,130.0,,17.6,1.6,2.3,0.4,8.0,3.5,0.4425,0.177,-3.0,4.0,21.0894931891026
8715700123691,Seriously good vegan mayo,Heinz,558.0,,3.0,1.6,60.2,4.5,0.5,,1.1,0.44,15.0,4.0,55.55
5000169199183,Duchy Organic Mayonnaise,Waitrose & Partners,717.0,,5.1,1.9,77.0,8.3,0.9,,0.75,0.3,19.0,3.0,0.0
01504972,Full Fat Soft Cheese,Sainsbury's,255.0,,3.1,3.1,24.5,19.0,4.7,1.6,0.4925,0.197,14.0,3.0,0.0
6111259341692,itri choco,Excelo,449.0,,70.0,35.0,21.0,0.0,7.0,0.0,2.0,0.8,24.0,4.0,0.0
6111242071995,yogo banan,Extralait,,,,,2.0,,,,,,,4.0,0.0
5449000318473,coca-cola,Coca-Cola,,,,,,,,,,,,,
3608580118886,Bonne Maman Hazelnut Chocolate Spread,Bonne Maman,551.0,2299.0,53.0,51.0,34.0,5.2,6.7,3.3,0.1,0.04,24.0,4.0,25.0
6111260231548,slice burger viva,,,,,,,,,,,,,,
6111263900243,,,,539.51,29.88,0.0,33.47,13.7,29.69,0.0,2.91,1.164,25.0,,0.0
6111242926806,FRUT MAX,MARRAKECH,38.0,,9.5,7.9,0.0,0.0,0.0,,0.25,0.1,14.0,4.0,10.0
6111263000202,Delfy,delfy,180.1,755.0,0.6,,15.6,1.5,30.1,,1.25,0.5,,,0.0
6111184009520,6111184009520,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.25,0.1,,,
3336971209133,Curly cacahuete,"Curly, Vico",461.0,1933.0,54.0,1.5,20.0,3.0,13.0,3.8,1.5,0.6,13.0,4.0,32.0
20884680,Bio Reiswaffeln mit Salz,"Lidl, Sondey",390.7743785235,,79.0,0.4,3.3,0.8,8.5,3.5,0.305,0.122,1.0,3.0,0.0
3700214610480,Sucre Cmplet Muscovado,Alter Eco,394.0,1675.0,98.0,95.0,0.0,0.0,0.5,0.0,0.07,0.028,19.0,2.0,0.0
7613032568436,,Nescafe,54.0,,9.4,7.1,1.0,0.9,1.2,0.7,0.12,0.048,5.0,4.0,0.0
7613035898646,NESTLÉ DESSERT Corsé 200g,"Nestlé, Nestlé Dessert, Tablettes",554.0,2302.0,40.6,34.5,37.3,22.4,8.3,10.6,0.02,0.008,21.0,4.0,0.0
8480000094919,Muesli Frutas,"Hacendado, Mercadona",361.0,1519.0,59.0,15.0,7.6,3.9,9.1,10.0,0.08,0.032,6.0,3.0,29.5
3165950049015,Filets de Sardines Citron Basilic,Saupiquet,147.0,615.0,0.5,0.5,8.4,2.5,17.0,,1.3,0.52,3.0,4.0,1.7
3124480186584,Oasis Pomme Cassis Framboise,Oasis,34.0,146.0,8.1,8.0,0.0,0.0,0.0,,0.01,0.004,8.0,4.0,10.7
3229820797946,Muesli,Bjorg,352.0,1485.0,59.0,14.0,5.8,0.9,11.0,10.0,0.03,0.012,-2.0,3.0,29.4375
5000159492966,M&M's Cacahuètes - Pack familial,"M&M's, Mars",524.0,2190.0,59.0,53.0,26.0,11.0,9.8,,0.11,0.044,31.0,4.0,23.75
4012359113108,Räuchertofu Mandel-Sesam,taifun,198.0,,1.5,0.5,12.0,1.9,19.0,,1.6,0.64,3.0,3.0,59.508912037037
8410014478764,Original,ColaCao,378.0,1581.0,78.0,70.0,2.5,1.6,6.6,7.8,0.1,0.04,8.0,4.0,2.75
75041670,Extra,Corona,42.0,176.0,4.0,3.3,,,3.96,,,,,3.0,0.0
3124480196262,"PET 1,5L SCHWEPPES AGRUMES",Schweppes,19.0,81.0,4.5,4.4,0.0,0.0,0.0,0.0,0.01,0.004,8.0,4.0,2.2
4056489462828,Simply porridge oats,Lidl,147.0,,22.4,0.4,3.4,0.5,4.8,3.6,0.01,0.004,-4.0,1.0,0.0
5036589252597,"Kefir, Mango and Passion Fruit",Yeo Valley,81.0,,11.6,9.7,2.0,1.3,4.0,,0.0,0.0,3.0,4.0,5.85
3168930171737,Chips nature,"Lay's, Lays",508.0,2121.0,53.0,0.5,30.0,3.2,6.1,4.3,1.1,0.44,12.0,3.0,5.7875
20114329,all butter shortbread fingers,Tower Gate,90.0,377.0,10.4,2.4,4.8,2.7,1.1,0.4375,0.12,0.048,22.0,3.0,0.0
4088600111209,TORTILLA WRAPS WHOLEMEAL,VILLAGE BAKERY,307.142857142857,1169.0,41.25,1.07142857142857,3.75,0.714285714285715,7.32142857142857,7.85714285714286,0.0,0.0,-5.0,4.0,0.0
8410076600448,Crunchy Avoine & Fruits Rouge 5 x 42 g,Nature Valley,190.0,798.0,27.2,12.7,7.1,1.1,3.1,2.6,0.28,0.112,15.0,4.0,11.2727272727273
5022019090204,Belvoir Farm,Ginger Cordial,130.0,,33.3,33.3,0.0,,0.0,,,,,3.0,20.0
8001665705073,Rana spinach and ricotta fresh tortelloni,Rana,376.0,,51.0,6.125,13.0,2.5,12.0,2.875,1.05625,0.4225,6.0,4.0,20.0263671875
1230000097048,Hazelnut Butter Dark Chocolate,Hu,611.0,,33.0,26.0,47.0,22.0,9.4,9.3,0.1,0.04,19.0,3.0,19.0
5010171000018,Salted Butter,Country Life,737.0,3031.0,0.0,0.0,81.7,54.0,0.5,0.0,2.032,0.8128,30.0,2.0,0.0
6111250471862,Thon à l'huile végétale,,321.0,,0.5,0.5,26.3,5.7,21.1,0.0,0.51,0.204,11.0,3.0,0.0
5711953176609,Nordic Oat Drink,Arla,47.0,,7.1,3.0,1.5,0.1,0.7,1.0,0.0975,0.039,5.0,4.0,6.0
01230739,,,,,,,,,,,,,,,
6221048407796,signal,,,,,,,,,,,,,,
3038352875066,Tomacouli,Panzani,27.0,113.0,4.5,3.9,0.1,0.05,1.2,1.6,0.05,0.02,-1.0,1.0,75.0
3608580789758,Compote Pomme Nature,Andros,55.0,,12.0,12.0,0.2,0.0,0.3,1.9,0.0,0.0,-2.0,1.0,100.0
20245900,Jus d'orange sans pulpe,Solevita,42.0,181.0,9.0,9.0,0.05,0.01,0.7,,0.02,0.008,4.0,1.0,100.0
20840273,Brioche tranchée,Maître Jean Pierre,357.0,,53.2,10.1,12.4,3.6,7.3,1.6,1.03,0.412,15.0,4.0,4.8791015625
7311070032581,Krisprolls,Pagen,397.0,1678.0,70.0,7.0,6.2,2.1,12.0,7.7,1.5725,0.629,11.0,4.0,3.5
3023290030608,Skyr vanille,Siggi's,120.0,505.0,11.8,10.8,2.7,2.0,12.2,,0.14,0.056,1.0,4.0,0.162500000000001
8711200459926,Amora Sauce Crudites Nature,Amora,255.0,1066.0,4.9,2.4,26.0,2.0,0.5,0.5,1.3,0.52,10.0,4.0,28.125
3502490099177,Amandes grillées sans sel,maître prunille,637.0,2634.0,5.4,4.5,55.0,4.2,25.0,9.3,0.0,0.0,-10.0,1.0,100.0
3056440032696,Petits coeurs chocolat,"Kraft Foods, LU, Mondelez",507.0,,63.0,29.0,25.0,16.0,5.9,2.9,0.84,0.336,28.0,4.0,0.0703125
8410076421449,Sauce apéritif Guacamole,Old el paso,77.0,321.0,9.5,3.0,3.2,0.6,1.7,1.5,0.85,0.34,2.0,4.0,63.875
5413548283128,Schokobons,Kinder,576.0,2401.0,52.5,52.2,36.6,21.2,8.3,0.0,0.28,0.112,33.0,4.0,5.8
8422174010029,Gazpacho Original,"Alvalle, PepsiCo",42.0,174.0,3.5,3.3,2.4,0.4,0.9,1.2,0.62,0.248,-2.0,3.0,97.3533333333333
3472860001058,Le Sablé pur beurre,La Mère Poulard,501.0,,70.0,19.6,21.9,14.6,6.8,0.0,0.26,0.104,22.0,4.0,0.0
3046920010603,Excellence Raspberry,Lindt&Sprüngli,536.0,,52.0,47.0,32.0,19.0,6.1,7.0,0.0875,0.035,25.0,4.0,0.0
90375323,Coca cola zero,Coca-Cola,0.2,0.9,0.0,0.0,0.0,0.0,0.0,,0.02,0.008,4.0,4.0,0.0
8480000156044,Gazpacho Tradicional,Hacendado,41.0,170.0,3.6,3.4,2.6,0.4,0.8,1.1,0.8,0.32,-2.0,3.0,98.5
8410376037883,Cookies sin glúten sin azúcares añadidos,Gullón,444.0,1859.0,63.0,0.7,23.0,6.0,5.5,4.5,0.58,0.232,10.0,4.0,0.0
8480000135025,María dorada 0%,Hacendado,445.0,1866.0,68.0,0.7,18.0,8.3,6.9,3.9,0.95,0.38,16.0,4.0,0.0
4056489254683,Tuna Fillets in Brine,Nixe,111.0,,0.5,0.5,0.5,0.1,23.5,0.1,2.63,1.052,14.0,3.0,0.0
3599741006305,Croustibat,Findus,196.0,,16.0,0.7,8.7,1.0,13.0,0.8,0.67,0.268,0.0,4.0,6.525
5011835101065,Crunchy Peanut Butter,"Alcafé, Whole Earth",643.0,,7.4,3.8,54.3,7.9,27.7,6.7,1.0825,0.433,5.0,3.0,97.0
5060120282019,RUDE Almond Organic Drink imp,Rude health,56.0,,10.0,4.7,1.5,0.3,0.5,0.5,0.08,0.032,7.0,3.0,0.0
20878979,Pitted Black Olives in Brine,"Baresa, Lidl",134.0,552.0,0.0,0.0,14.0,2.2,0.5,3.0,2.0,0.8,12.0,3.0,13.5
7394376620720,Oatly Semi Oat Drink imp,Oatly,48.0,,7.0,3.4,1.5,0.2,1.1,0.8,0.1,0.04,5.0,3.0,5.0
87343397,Marmite Reduced Salt,Marmite,271.0,,29.0,0.6,0.5,0.1,39.0,,6.1,2.44,23.0,4.0,12.5
5010115900596,Golden syrup,Lyle's,317.0,,79.0,79.0,0.0,0.0,0.3,,0.67,0.268,21.0,4.0,0.0
4088600272689,Mixed Nuts,The Foodie Market,194.0,801.0,1.0,1.2,17.6,1.7,6.1,3.2,0.01,0.004,8.0,1.0,100.0
4088600236377,Superseed Farmhouse,Specially Selected,125.84,,17.644,1.188,3.608,0.572,4.576,2.2,0.4356,0.17424,2.0,4.0,0.993749999999995
5411188138099,Danone ALPRO® Joghurt Soja Natur ungesüßt,alpro,42.0,177.0,0.0,0.0,2.3,0.4,4.0,0.9,0.24,0.096,0.0,4.0,10.7
6111162000464,Joly,Les Conserveries Marocaines Doha,175.4,,0.96,0.0,4.4,0.7,33.0,,1.1684,0.46736,0.0,3.0,0.0
4056489851387,6 Wholemeal Pitta Breads,Rowan Hill Bakery,213.0,,41.1,2.5,1.3,0.3,10.0,7.2,0.47,0.188,-4.0,3.0,0.0
6111035001734,Bahia,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
6111017046029,Tentation,Aiguebelle,541.0,2261.0,30.3,0.2,45.5,27.3,7.0,,0.01,0.004,16.0,,
3770018078144,La Vie Jambon Végétal,LA VIE,110.0,465.0,3.2,0.3,1.6,0.7,19.5,2.5,2.0,0.8,3.0,4.0,0.0
3017760472890,BelVita Original Petit Déjeuner pépites de chocolat,"LU, belVita",436.0,1832.0,66.0,16.0,14.0,2.0,8.6,7.1,0.85,0.34,10.0,4.0,0.0
3608580823476,Framboise Intense,Bonne Maman,171.0,723.0,39.0,38.0,0.5,0.1,0.7,2.3,0.0,0.0,11.0,4.0,72.0
3124480185235,BLE 70CL PULCO CITRON VERT,Pulco,22.0,93.0,1.0,0.8,0.0,0.0,0.2,,0.01,0.004,0.0,1.0,39.5
3421557910203,Flocons d'avoine complets,Terres & Céréales BIO,371.0,1564.0,60.0,0.9,7.0,1.3,12.0,10.0,0.01,0.004,-4.0,1.0,0.0
3229820789149,Biscuits nappés de chocolat noir,Bjorg,471.0,1972.0,57.0,21.0,21.0,7.3,9.7,7.1,0.25,0.1,15.0,4.0,0.0
3600900005067,Meli mélo gourmand,Tipiak,126.0,,22.0,1.7,1.2,0.2,5.1,2.7,0.64,0.256,3.0,4.0,15.49
10581724,Gemüse Brühwürfel,DmBio,380.0,1598.0,5.1,3.7,37.0,4.1,5.3,2.7,1.2,0.48,14.0,3.0,14.8779296875
4056489209980,Crunchy Muesli Multi Fruit,CROWNFIELD,426.0,,63.5,24.1,13.9,7.0,7.9,7.6,0.245,0.098,14.0,4.0,27.0
3166290200197,Cannelle moulue,Ducros,257.0,,,,,,,,,,,1.0,0.0
3560070740338,Sirop d'agave,"Carrefour BIO,Carrefour",300.0,1275.0,75.0,75.0,0.0,0.0,0.0,0.0,0.03,0.012,18.0,1.0,0.0
3155251205395,Bridélice Crème légère fluide 12%Mat. Gr.,Bridelice,144.0,,5.6,4.2,12.0,7.8,3.1,,0.12,0.048,13.0,4.0,0.0
