product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,nutrition-score-fr,nova-group,fruits-vegetables-nuts-estimate-from-ingredients_100g,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
3229820112046,Le Biscuit De Natty,Bjorg,499.0,2088.4,61.0,34.0,24.0,14.0,7.4,4.7,0.39,0.156,,4.0,0.0,0.5573770491803278,Moderate,Moderate Sugar,Yes
5411188121213,GREEK STYLE NATURE,alpro,65.0,265.1,2.2,2.2,3.3,0.6,5.6,1.3,0.325,0.13,,4.0,15.7,1.0,Low,Low Sugar,Yes
3083681116939,Poêlée Paysanne 750g,Bonduelle,44.6666666666667,281.0,7.4,2.3,2.7,0.7,1.7,3.3,0.71,0.284,,4.0,0.2653808593749965,0.31081081081081074,Low,Low Sugar,Yes
3336971410027,La Vicoise saveur sel de mer,Vico,480.0,2001.0,50.0,0.64,27.0,2.4,6.2,5.4,0.89,0.356,,3.0,7.0,0.0128,Moderate,Low Sugar,No
3270160873555,4 Röstis de légumes et cheddar,Picard,118.0,484.9,10.0,1.9,6.2,2.7,3.9,2.4,0.3925,0.157,,3.0,51.4008482142857,0.19,Low,Low Sugar,No
3154230805984,HERTA TARTE EN OR Pâte Feuilletée sans huile de palme 230g,HERTA,392.6,1641.3,43.0,1.7,20.0,12.0,5.9,1.5,0.89,0.356,,3.0,0.445,0.03953488372093023,Moderate,Low Sugar,No
5059319030517,kelloggs corn flakes,Kelloggs,378.0,1194.0,84.0,8.0,0.9,0.2,7.0,3.0,1.1,0.44,,3.0,0.2653808593749965,0.09523809523809523,Moderate,Low Sugar,No
6111246950876,uht jibal 1/2L,Jibal,286.0,1194.0,16.96,4.8,3.0,1.6,3.0,2.5,0.355,0.138,,1.0,0.2653808593749965,0.2830188679245283,Low,Low Sugar,No
4056489758716,Houmous,"Lidl,Saladinettes",254.0,1052.0,7.5,0.7,19.8,2.0,7.4,8.2,1.18,0.472,,3.0,70.0,0.09333333333333332,Low,Low Sugar,No
3168930171683,Lays,Lay's,513.0,2141.0,55.0,0.5,29.0,2.1,6.2,5.2,0.65,0.26,,3.0,8.75,0.00909090909090909,High,Low Sugar,No
6111162001553,Double concentre de tomate,Delicia,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,100.0,0.25943396226415094,Low,Low Sugar,Yes
3341430551449,TAM THON - Huile,TAM,231.0,966.0,0.0,0.0,14.2,0.001,25.8,0.0,1.0,0.4,,3.0,0.2653808593749965,0.0,Low,Low Sugar,No
4008400828121,Kinder Maxi,"Ferrero, Kinder, Mixte",566.0,2360.0,53.5,53.3,35.0,22.6,8.7,2.5,0.313,0.1252,,4.0,0.0,0.9962616822429906,High,High Sugar,Yes
3228021170060,CHAUSSEE AUX MOINES 340g,"Lactalis, chaussée aux moines",305.0,1265.0,0.0,0.0,25.0,18.0,20.0,2.5,1.6,0.64,,3.0,0.0,0.0,Moderate,Low Sugar,No
8480000095329,Cereal mix 0% azúcares añadidos,Hacendado,372.0,1576.0,80.4,17.1,2.7,0.7,9.4,5.6,0.0,0.0,,4.0,0.0,0.2126865671641791,Moderate,Low Sugar,Yes
3033491350795,Activia bifidus saveur citron,Danone,51.4340344168259,390.0,12.6,12.6,3.1,2.0,3.6,0.0,0.13,0.052,,4.0,0.0,1.0,Low,Low Sugar,Yes
3523230014267,Yaourt chèvre nature,Soignon,77.0,322.0,4.2,4.2,4.9,3.4,4.1,2.5,0.09,0.036,,1.0,0.0,1.0,Low,Low Sugar,No
3259421340012,Madeleines moelleuses nature x 24 sachets de 25 g,Ker Cadélac,469.0,1961.0,51.0,26.0,27.0,2.3,5.3,0.0,1.0,0.4,,4.0,0.0,0.5098039215686274,Moderate,Moderate Sugar,Yes
3168930000990,3D's Bugles goût nature,"3D's Bugles, BENENUTS, LAYS, Lay's",519.0,2171.0,55.0,3.5,31.0,3.0,5.4,0.7,2.1,0.84,,4.0,0.0,0.06363636363636363,High,Low Sugar,Yes
20153229,Sonnenmais natursüß,Freshona,70.0,325.0,11.5,5.5,1.7,0.3,2.6,2.8,0.28,0.112,,3.0,0.0,0.4782608695652174,Low,Low Sugar,No
3760020500559,Coconut milk,"Jardin bio, LEA Nature",170.0,702.0,2.6,2.2,17.0,16.0,1.7,2.5,0.05,0.02,,4.0,0.2653808593749965,0.8461538461538461,Low,Low Sugar,Yes
20023218,Sauce Tomate Napolitaine,Combino,59.0,217.8,5.1,5.1,2.9,0.4,1.4,2.5,0.7875,0.315,,4.0,88.76015625,1.0,Low,Low Sugar,Yes
5201054017418,Total 0%,FAGE,54.0,226.1,3.0,3.0,0.0,0.0,10.3,0.0,0.1,0.04,,1.0,0.0,1.0,Low,Low Sugar,No
3270190136873,Vinaigre de cidre bio,Carrefour BioCarrefour,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,Low,Low Sugar,No
3560070391073,4 Galettes de blé noir,Carrefour BIO,170.0,715.0,31.0,0.5,1.6,0.3,5.8,3.8,1.3,0.52,,3.0,0.0,0.016129032258064516,Low,Low Sugar,No
3478820023726,Pâtes farcies aux légumes à la sauce tomate bio,Jardin bio,74.0,311.0,12.2,3.3,1.7,0.2,1.8,1.2,0.83,0.332,,3.0,51.0265178571428,0.27049180327868855,Low,Low Sugar,No
8076809535755,Sauce tomate basilic,Barilla,64.0,268.0,7.6,5.9,2.6,0.3,1.6,1.9,0.9,0.36,,4.0,0.2653808593749965,0.7763157894736843,Low,Low Sugar,Yes
6111250474405,Peripella,Peripella,555.0,2312.0,53.0,52.0,35.0,4.3,5.1,3.6,0.13,0.052,,4.0,0.2653808593749965,0.9811320754716981,High,High Sugar,Yes
3023290063873,Skyr mangue passion,siggi's,87.8571428571429,372.0,8.78571428571429,8.28571428571429,1.92857142857143,1.42857142857143,8.92857142857143,0.0,0.0,0.0,,3.0,7.48333333333334,0.943089430894309,Low,Low Sugar,No
6111203005021,margarine vital 400 g,Vital,514.0,0.0,0.5,0.0,0.0,0.0,0.5,512.0,0.0,0.0,,4.0,0.0,0.0,High,Low Sugar,Yes
6111252420059,Pepsi 2L,Pepsi,42.0,187.0,11.0,11.0,0.0,0.0,0.0,2.5,0.00571,0.002284,,4.0,0.0,1.0,Low,Low Sugar,Yes
6111126004538,Daya Ananas Coco,Chergui,74.0,80.8,15.1,8.5,1.2,0.72,2.4,2.5,0.08,0.032,,3.0,4.25,0.5629139072847682,Low,Low Sugar,No
8717163997345,Original Anti-Perspirant,Dove,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965,0.25943396226415094,Low,Low Sugar,Yes
8402001016400,,Hacendado,597.0,197.3,1.6,1.1,3.9,2.4,1.0,1.1,0.075,0.002,,4.0,0.0,0.6875,High,Low Sugar,Yes
4335619019287,Huile d'olive vierge extra,Primadonna,824.0,3389.2,0.0,0.0,91.6,13.7,0.0,0.0,0.0,0.0,,2.0,100.0,0.0,High,Low Sugar,No
5053827101424,Smacks,"Kellogg's, Smacks",377.0,1597.0,81.0,34.0,1.6,0.3,7.1,5.0,0.02,0.008,,4.0,0.0,0.41975308641975306,Moderate,Moderate Sugar,Yes
3229820791067,Fourrés Myrtilles,Bjorg,431.0,1812.2,67.0,38.0,15.0,3.0,5.4,3.3,0.48,0.192,,4.0,0.8,0.5671641791044776,Moderate,Moderate Sugar,Yes
3023260030980,Roquefort Société,"Lactalis,Société",365.0,1509.5,0.8,0.0,31.7,22.5,19.0,2.5,8.375,3.35,,3.0,0.0,0.0,Moderate,Low Sugar,No
3080216043807,Tourtel Twist,"TOURTEL,Tourtel Twist,Tourtel Twist Citron",27.0,114.0,6.4,4.7,0.0,0.0,0.5,2.5,0.0,0.0,,4.0,1.4,0.734375,Low,Low Sugar,Yes
3038352880206,Ravioli pur bœuf  sans colorant ni conservateur,PANZANI,87.0,384.0,13.0,1.6,2.3,0.8,3.8,0.8,0.9,0.36,,4.0,17.1875,0.12307692307692308,Low,Low Sugar,Yes
8410376010701,Galleta María,Gullón,408.0,1837.0,75.0,0.5,11.0,1.3,7.0,4.5,1.0,0.4,,4.0,0.0,0.006666666666666667,Moderate,Low Sugar,Yes
3045320057294,Galettes Pur Beurre,Bonne Maman,513.0,2146.2,63.0,26.0,26.0,15.0,6.0,1.4,0.8,0.32,,3.0,0.0,0.4126984126984127,High,Moderate Sugar,No
8480000094926,Muesli 50% frutas y frutos secos,Hacendado,367.0,1542.0,60.0,26.0,9.3,5.1,6.8,7.8,0.11,0.044,,3.0,49.75,0.43333333333333335,Moderate,Moderate Sugar,No
3273220085301,Dessert végétal Noisette-Amande 4 x 100 g,Sojasun,102.0,428.0,14.8,11.6,3.1,0.3,3.4,2.5,0.15,0.06,,4.0,2.0,0.7837837837837838,Low,Low Sugar,Yes
3165957822017,Filet de sardine,Saupiquet,307.0,1285.0,0.0,0.0,16.0,3.6,21.0,2.5,0.89,0.356,,3.0,25.4725,0.0,Moderate,Low Sugar,No
3478820003193,Quinoa poulet et sésame,"Jardin bio, Léa Nature",175.0,731.0,18.0,3.0,6.9,1.2,6.9,6.5,0.7,0.28,,3.0,33.85,0.16666666666666666,Low,Low Sugar,No
3256222646985,Pain de mie sandwich complet 550g,U,262.0,1105.0,42.0,5.4,5.2,0.7,8.4,7.0,1.0,0.4,,4.0,10.4431818181818,0.1285714285714286,Low,Low Sugar,Yes
8711200552795,Amora Mayonnaise De Dijon Bocal 235g,Amora,700.0,2917.20430107527,2.1505376344086,1.50537634408602,75.2688172043011,6.7741935483871,1.29032258064516,0.645161290322581,1.93548387096774,0.774193548387097,,4.3010752688172,24.4454545454545,0.7000000000000001,High,Low Sugar,No
3760020508883,Lentilles façon petit salé,"Jardin Bio, Léa nature",135.0,568.0,17.0,0.6,2.3,0.3,8.0,7.2,0.65,0.26,,4.0,41.425,0.03529411764705882,Low,Low Sugar,Yes
8410076473981,Tortillas sans gluten,Old El Paso,266.0,1125.4,59.2,2.3,1.5,0.6,1.9,3.9,1.17,0.468,,4.0,0.0,0.03885135135135134,Low,Low Sugar,Yes
5449000052926,Fanta orange 1.5l,Fanta,48.0,203.0,11.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,1.0,Low,Low Sugar,No
8000500359488,90G FERRERO ROCHER TABLETTE LT,Ferrero Rocher,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965,0.25943396226415094,Low,Low Sugar,Yes
3560071010522,Houmous,Carrefour,324.0,1340.0,8.5,0.8,28.0,3.6,6.7,5.7,0.94,0.376,,3.0,56.171875,0.09411764705882353,Moderate,Low Sugar,No
3175681104112,"Purée lentilles corail, potimarron",Céréal Bio,89.0,371.0,8.5,1.4,3.1,0.5,4.5,4.4,0.66,0.264,,3.0,75.2875,0.16470588235294117,Low,Low Sugar,No
4058172309519,Multivitamin,"Mivolis, dm",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.0,0.25943396226415094,Low,Low Sugar,Yes
8410076901033,Barrette Proteiche al Caramello Salato,Nature Valley,495.0,2104.0,26.1,15.8,29.5,6.8,26.0,10.7,0.92,0.368,,4.0,47.5975,0.6053639846743295,Moderate,Low Sugar,Yes
3168930170570,Ice tea,Lipton,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.5,0.01,0.004,,4.0,0.1,0.0,Low,Low Sugar,Yes
3497917001874,Chips Nature l’Originale Nutriscore B,Brets,540.0,2250.0,50.0,0.5,34.0,2.8,5.9,5.2,0.6,0.24,,3.0,0.2653808593749965,0.01,High,Low Sugar,No
6111021012201,Confiture de Fraise,Extra,255.0,1194.0,63.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,0.2653808593749965,0.9841269841269841,Low,High Sugar,Yes
4056489346364,Coconut And Rice Milk,Vemondo,19.0,80.9,2.8,1.9,0.9,0.9,0.0,2.5,0.295,0.118,,4.0,5.3,0.6785714285714286,Low,Low Sugar,Yes
6111242109391,Crème cuisson,Jaouda,216.0,1194.0,4.5,0.0,18.0,12.5,9.0,2.5,0.0,0.0,,1.0,0.2653808593749965,0.0,Low,Low Sugar,No
3330720244031,Myrtille sans sucres ajoutés,Lucien Georgelin,110.0,584.4,27.0,27.0,0.5,0.1,0.5,12.3,0.02,0.008,,4.0,70.8333333333333,1.0,Low,Moderate Sugar,Yes
8445290503206,Nesquik poche recharge 800g,Nestlé,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965,0.25943396226415094,Low,Low Sugar,Yes
4056489814764,Coconut Quark Dessert,Milbona,20.5544933078394,215.0,3.9,3.5,0.4,0.3,7.4,0.5,0.1,0.04,,4.0,0.0,0.8974358974358975,Low,Low Sugar,Yes
2006050109876,Noir 85% Cacao,Moser Roth,578.0,2400.0,34.0,28.0,42.0,26.0,9.5,12.0,0.02,0.02,,4.0,0.0,0.8235294117647058,High,Moderate Sugar,Yes
8901764042904,Thumsup,Coca-Cola,39.0,1194.0,9.7,9.5,0.0,0.0,0.0,0.0,0.055,0.022,,1.0,0.2653808593749965,0.9793814432989691,Low,Low Sugar,No
8428749800101,senstive skin,sensilis,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965,0.25943396226415094,Low,Low Sugar,Yes
8719200274334,Matière grasse végétale à tartiner,Flora,713.0,2940.0,0.5,0.5,79.0,45.0,0.5,0.0,1.7,0.68,,4.0,23.725,1.0,High,Low Sugar,Yes
4068262073381,Beurre De Cacahuètes,"Aldi,Trader Joe's",625.956022944551,2608.4,13.0,5.5,50.0,6.5,27.0,9.8,0.01,0.004,,1.0,100.0,0.4230769230769231,High,Low Sugar,No
3302740084133,Pad Thaï Crevettes,Fleury Michon,122.0,532.0,16.0,3.1,3.7,0.4,5.4,1.4,0.74,0.296,,3.0,30.2887315538195,0.19375,Low,Low Sugar,No
7613036092487,Le Classique Soja et Blé,"Nestlé, Garden gourmet",191.0,798.0,4.0,3.2,8.7,0.7,21.0,6.4,1.3,0.52,,4.0,19.875,0.8,Low,Low Sugar,Yes
3068110702235,Farine de blé T45,Francine,335.0,1420.8,70.9,0.7,1.1,0.2,8.4,4.0,0.0,0.0,,1.0,0.0,0.009873060648801127,Moderate,Low Sugar,No
3245414620131,Pomme,Carrefour,53.0,225.0,12.0,11.0,0.0,0.0,0.0,1.7,0.04,0.016,,1.0,99.9,0.9166666666666666,Low,Low Sugar,No
3329770047891,,"Yop, Yoplait",65.0,258.2,10.4,10.4,0.8,0.5,3.0,0.1,0.12,0.048,,4.0,0.0,1.0,Low,Low Sugar,Yes
3056440086392,Kango,"Kango, LU",530.0,2231.0,57.0,34.0,30.0,15.0,5.3,3.1,0.3,0.12,,4.0,4.625,0.5964912280701754,High,Moderate Sugar,Yes
3265478446003,lesieur,Lesieur,658.0,2695.0,3.0,2.1,71.0,5.4,1.0,0.0,1.3,0.52,,4.0,70.15,0.7000000000000001,High,Low Sugar,Yes
3038350015006,Spaghetti qualité supérieure 500g,"Ebro Foods, Panzani",361.0,1531.0,72.0,3.7,2.0,0.4,12.0,3.6,0.0,0.0,,1.0,0.0,0.051388888888888894,Moderate,Low Sugar,No
3068320084602,"Evian Mineralwasser, PET, 1.5L",Evian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,1.0,0.0,0.0,Low,Low Sugar,No
3019080063505,Thon entier au naturel cuisson vapeur,Petit Navire,114.0,482.1,0.0,0.0,0.9,0.3,26.4,0.0,1.0,0.4,,3.0,0.0,0.0,Low,Low Sugar,No
8480000551085,Fuet Espetec,Hacendado,421.0,1749.0,1.4,1.4,34.0,13.3,27.5,2.5,3.64,1.456,,4.0,0.0,1.0,Moderate,Low Sugar,Yes
8719200012837,ProActiv Expert Tartine et Gourmet Sans Huile de Palme,"Fruit d'Or ProActiv, Pro activ, ProActiv, ProActiv Expert",490.0,2049.0,0.0,0.0,55.0,12.0,0.0,0.0,0.5,0.2,,4.0,25.0,0.0,Moderate,Low Sugar,Yes
8410261151625,,"Don Simón,J. Garcia Carrion",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,3.0,0.0,0.25943396226415094,Low,Low Sugar,No
3178530412840,Sablés framboise sésame,Bonne maman,484.0,2028.0,62.0,32.0,23.0,14.0,6.0,2.5,0.88,0.352,,4.0,18.5979166666667,0.5161290322580645,Moderate,Moderate Sugar,Yes
9002515600653,Pago - Fraise🍓,Pago,49.0,207.0,12.0,12.0,0.5,0.1,0.5,0.0,0.0,0.0,,4.0,0.2653808593749965,1.0,Low,Low Sugar,Yes
3564700582596,Pains grillés  Blé complet,"Marque Repère, Epi d'Or",388.0,1635.0,73.0,4.4,4.3,0.5,11.0,6.8,1.6,0.64,,4.0,0.0,0.06027397260273973,Moderate,Low Sugar,Yes
3045320008920,Confiture châtaigne,Bonne Maman,245.0,1038.0,57.0,46.0,0.9,0.2,0.7,3.0,0.0,0.0,,3.0,18.75,0.8070175438596491,Low,High Sugar,No
8000500290392,Barre Chocolatée Kinder Bueno Chocolat au Lait,"Kinder, Ferrero, Mixte",572.0,2384.0,49.5,41.2,37.3,17.3,8.6,2.5,0.272,0.1088,,4.0,10.8,0.8323232323232324,High,High Sugar,Yes
5010292961182,Kimchi,Vadasz,15.0,63.0,1.0,0.0,0.4,0.1,1.1,1.8,2.065,0.826,,3.0,0.2653808593749965,0.0,Low,Low Sugar,No
3228020481150,Beurre Doux (82% MG) Gastronomique,Président,743.0,3054.4,0.5,0.5,82.0,57.0,0.7,2.5,0.03,0.012,,2.0,0.0,1.0,High,Low Sugar,No
5000127062092,Bran Flakes,"Kellogg's, Kellog's",358.0,1509.0,65.0,14.0,2.2,0.4,11.0,17.0,0.66,0.264,,4.0,0.0,0.2153846153846154,Moderate,Low Sugar,Yes
5010003000131,Soft White,Hovis,232.5,994.25,44.75,3.5,1.75,0.25,8.75,2.5,0.8875,0.355,,10.0,0.0,0.0782122905027933,Low,Low Sugar,No
3023290009086,Secret de Mousse Chocolat Noir,"Nestlé,La Laitière",158.0,673.0,20.6,19.4,5.7,3.8,5.0,2.1,0.15,0.06,,4.0,0.0,0.9417475728155339,Low,Low Sugar,Yes
3564707000239,Œufs bio x6,"Bio Village, Marque Repère",70.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,1.0,0.0,0.25943396226415094,Low,Low Sugar,No
8423207201315,Tortitas de maíz,"Bicentury,Nutrition & Santé",379.0,1607.0,81.0,1.0,2.0,0.3,7.7,3.1,1.7,0.68,,4.0,0.5,0.012345679012345678,Moderate,Low Sugar,Yes
5000168001104,Original Table Water,Carr's,446.666666666667,2146.95652173913,53.4782608695652,3.91304347826087,28.695652173913,13.9130434782609,9.1304347826087,2.60869565217391,1.70652173913043,0.682608695652174,,13.0434782608696,0.0,0.07317073170731711,Moderate,Low Sugar,No
8711327370708,Chocolate Fudge Brownie,"Ben & Jerry's,Unilever",250.0,1051.0,29.0,27.0,13.0,7.8,4.3,1.74,0.23,0.092,,4.0,0.0,0.9310344827586207,Low,Moderate Sugar,Yes
5000184321071,Real Mayonnaise,Hellmann's,720.0,3011.0,1.4,1.3,79.0,6.1,1.1,2.5,1.2,0.48,,4.0,0.0,0.9285714285714287,High,Low Sugar,Yes
3270190007418,Petits pains grilles,Carrefour,407.0,1719.0,73.0,8.6,7.8,0.7,9.5,3.5,1.0,0.4,,4.0,1.875,0.1178082191780822,Moderate,Low Sugar,Yes
3760049790672,4 Baguettes viennoises complètes sans sucres ajoutés 340g,La Boulangère,314.0,1319.0,40.0,3.6,9.9,1.5,13.0,6.4,0.86,0.344,,4.0,5.7125,0.09,Moderate,Low Sugar,Yes
7622400013928,Lait Praliné Double Lait,Côte d'Or,530.0,2190.9,58.0,56.0,29.0,14.0,6.3,3.1,0.12,0.048,,4.0,12.0,0.9655172413793104,High,High Sugar,Yes
3179142720200,Arôme vanille Bourbon,Vahiné,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.0,0.25943396226415094,Low,Low Sugar,Yes
3179140923061,Chocolat Noir Pépites,Vahiné,504.0,2105.0,54.0,50.0,27.0,17.0,6.9,8.8,0.02,0.008,,4.0,0.0,0.9259259259259259,High,High Sugar,Yes
3661344795372,Flan bio à la vanille nappé de caramel,Les 2 Vaches,114.0,483.0,18.6,17.4,3.0,2.1,3.2,2.5,0.22,0.052,,4.0,0.2653808593749965,0.9354838709677418,Low,Low Sugar,Yes
3608580046745,Dessert au lait d'amande et au chocolat,Andros,140.0,596.0,16.6,12.2,7.4,5.3,1.0,1.6,0.15,0.06,,4.0,1.75,0.7349397590361445,Low,Low Sugar,Yes
3263670125412,Sardines au Piment d'espelette doux,Connetable,260.0,1079.6,0.6,0.6,20.0,4.0,19.0,0.8,2.25,0.9,,3.0,14.0,1.0,Low,Low Sugar,No
5052910706706,Organic Baked Beans,Tesco,87.0,1194.0,14.0,4.4,0.5,0.1,4.6,3.7,0.4925,0.197,,3.0,0.2653808593749965,0.31428571428571433,Low,Low Sugar,No
3251320080617,6 oeufs fermiers label rouge de,"Fermiers de Loué, LOUÉ",140.0,584.0,0.3,0.3,9.8,2.6,12.7,0.0,0.3,0.12,,1.0,0.0,1.0,Low,Low Sugar,No
8410376051940,Mini Bites Quinoa & Chía,Gullón,479.0,2006.0,58.0,6.2,22.0,2.0,8.2,8.3,2.8,1.12,,3.0,1.25,0.10689655172413794,Moderate,Low Sugar,No
20072360,Danpak Spreadable Slightly Salted,Danpack,707.0,2958.0,0.6,0.6,78.0,38.0,0.5,0.0,0.885,0.354,,2.0,0.2653808593749965,1.0,High,Low Sugar,No
3250390150589,Emmental français râpé,Pâturages,368.0,1504.0,0.5,0.5,28.0,19.9,27.0,0.5,0.7,0.28,,3.0,0.0,1.0,Moderate,Low Sugar,No
5010029202410,Weetabix,Weetabix,357.894736842105,1531.0,69.0,4.2,2.0,0.6,12.0,10.0,0.28,0.112,,3.0,0.0,0.06086956521739131,Moderate,Low Sugar,No
3250390145608,Petits pains grillés au blé complet sans sucres ajoutés,"Chabrior,Sélection Intermarché",389.0,1641.0,68.0,2.8,5.5,0.5,13.0,7.6,1.3,0.52,,3.0,4.8,0.041176470588235294,Moderate,Low Sugar,No
3017800006481,Légumes cuisinés pour couscous d'aucy 800g,D'aucy,30.0,125.0,3.1,1.8,1.0,0.1,1.2,1.8,0.57,0.228,,3.0,0.2653808593749965,0.5806451612903226,Low,Low Sugar,No
5018357012350,Gloriously nutty muesli,dorset cereals,415.0,1743.1,54.4,8.4,14.3,2.0,13.2,8.1,0.03,0.012,,4.0,52.8984375,0.15441176470588236,Moderate,Low Sugar,Yes
4056489182528,Frischei-Waffeln,Rowan Hill Bakery,452.380952380952,1887.2,53.2,27.6,23.3,2.8,7.1,2.5,0.36,0.144,,4.0,12.7222222222222,0.518796992481203,Moderate,Moderate Sugar,Yes
3564700816479,Wrap,Epi d'Or,328.0,1383.0,55.0,3.2,7.3,0.9,9.4,2.3,0.9,0.36,,4.0,7.2,0.05818181818181818,Moderate,Low Sugar,Yes
4088600132334,Dark Chocolate,Moser Roth,604.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,16.0,0.0,0.25943396226415094,High,Low Sugar,No
5059319029702,Rice Krispies,Kellogg's,338.591459528361,1665.66666666667,86.6666666666667,8.0,1.33333333333333,0.333333333333333,7.0,3.0,0.9825,0.393,,10.0,0.0,0.09230769230769227,Moderate,Low Sugar,No
3560071013042,Muesly croustillant cruchy chocolat noir intense,Carrefour,441.0,1851.0,62.0,19.0,15.0,3.8,10.0,9.0,0.1,0.04,,4.0,0.0,0.3064516129032258,Moderate,Low Sugar,Yes
5060482841565,Nutty Granola,deliciously ella,465.0,1947.0,61.0,16.0,18.0,2.6,12.0,8.2,0.22,0.088,,3.0,33.0,0.26229508196721313,Moderate,Low Sugar,No
3302747233022,Le Moelleux -25% de Sel,Fleury Michon,111.0,467.0,10.0,2.4,4.5,0.4,7.7,2.5,1.2,0.48,,4.0,2.88461538461539,0.24,Low,Low Sugar,Yes
3564700740699,Yaourts à la Grecque,"Délisse, Marque Repère",112.810707456979,472.0,2.8,2.8,10.0,6.5,3.2,0.0,0.1,0.04,,4.0,0.0,1.0,Low,Low Sugar,Yes
3329770073296,Skyr sur lit au citron,Yoplait,82.0,348.0,11.7,11.1,0.5,0.1,7.8,2.5,0.13,0.052,,4.0,2.95,0.9487179487179488,Low,Low Sugar,Yes
6132004000022,La Belle Margarine 500g,LA BELLE 220da,752.0,3089.7,0.8,0.8,83.0,30.0,0.3,0.0,0.5,0.2,,4.0,0.0,1.0,High,Low Sugar,Yes
3083681117158,Poêlée du marché,Bonduelle,50.0,225.0,4.2,2.7,2.2,0.3,2.7,3.3,0.53,0.212,,3.0,0.2653808593749965,0.6428571428571429,Low,Low Sugar,No
3250391738229,Cookies aux pepites de chocolat bio,"Chabrior,Chabrior Bio,Intermarché,Biscuiterie de l'Abbaye",498.6,2086.0,60.0,33.0,25.0,7.2,6.2,4.4,0.42,0.168,,4.0,10.195,0.55,Moderate,Moderate Sugar,Yes
3270160113040,Gratin d'aubergines,Picard,136.0,567.0,8.6,2.7,9.2,2.0,4.2,1.2,0.32,0.128,,3.0,87.162890625,0.3139534883720931,Low,Low Sugar,No
3560070465491,Moutarde à l'ancienne,Carrefour,139.0,576.0,2.3,1.6,10.0,0.9,7.2,5.6,4.8,1.92,,4.0,0.0,0.6956521739130436,Low,Low Sugar,Yes
3760192498531,Coco nature,YA,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,3.0,98.0,0.25943396226415094,Low,Low Sugar,No
3256220321372,Café soluble Chicorée - 250g,U,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,1.0,60.0,0.25943396226415094,Low,Low Sugar,No
3564707111546,Crackers Épeautres 3 Graines,"Bio Village, Marque Repère",460.0,1922.0,48.0,2.3,21.0,2.9,15.0,9.3,1.9,0.76,,3.0,3.6,0.04791666666666666,Moderate,Low Sugar,No
8002352302001,amandino,damiano,633.0,2620.4,8.5,2.0,53.8,4.6,24.5,8.6,0.01,0.004,,1.0,100.0,0.23529411764705882,High,Low Sugar,No
3187570015317,Deca Aqua,Malongo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Low,Low Sugar,No
3256224221302,Yaourt nature 4x125g,U,43.0,182.0,4.7,4.7,1.0,0.7,3.8,0.0,0.12,0.048,,4.0,0.0,1.0,Low,Low Sugar,Yes
3560071082727,Penne rigate Semi-Complets,"Carrefour BIO,Carrefour",345.0,1460.0,67.0,3.3,1.8,0.1,13.0,5.2,0.03,0.012,,1.0,5.0,0.04925373134328358,Moderate,Low Sugar,No
3560071175733,Filets de maquereaux blancs,Carrefour Extra,97.0,406.0,0.6,0.0,3.7,1.0,15.0,0.5,0.8,0.4,,4.0,12.0,0.0,Low,Low Sugar,Yes
3270160860234,Saumon en croûte d'amande,Picard,143.0,597.0,14.0,1.4,7.5,3.3,6.6,1.2,0.56,0.224,,3.0,18.1,0.09999999999999999,Low,Low Sugar,No
3760087361001,Poudre de cacao cru BIO et EQUITABLE(sans sucre) - sachet,"ETHNOSCIENCE, Ecoidées",363.0,1520.0,25.5,0.77,11.5,7.2,25.6,27.7,0.03,0.012,,1.0,0.0,0.03019607843137255,Moderate,Low Sugar,No
